;id;lat;lon;x;y;min_db;max_db;station_type
296;25044;18.507031153846153;54.42064538973897;6532921.893818459;6032430.512712673;60.0;65.0;2
297;25047;18.517800384615384;54.42064538973897;6533617.007593368;6032430.512712673;70.0;75.0;2
298;25058;18.480877307692307;54.42064538973897;6531233.760365107;6032430.512712673;55.0;60.0;2
299;25059;18.493185;54.42064538973897;6532028.176107861;6032430.512712673;60.0;65.0;2
300;25063;18.539338846153846;54.42064538973897;6535007.235143187;6032430.512712673;70.0;75.0;2
301;25067;18.51010807692308;54.42064538973897;6533120.497754147;6032430.512712673;60.0;65.0;2
302;25074;18.48549269230769;54.42064538973897;6531531.66626864;6032430.512712673;55.0;60.0;2
303;25080;18.491646538461538;54.42064538973897;6531928.874140017;6032430.512712673;60.0;65.0;2
304;25082;18.519338846153847;54.42064538973897;6533716.309561213;6032430.512712673;65.0;70.0;2
305;25099;18.483954230769232;54.42064538973897;6531432.364300796;6032430.512712673;55.0;60.0;2
306;25102;18.514723461538463;54.42064538973897;6533418.40365768;6032430.512712673;65.0;70.0;2
307;25112;18.463954230769232;54.42064538973897;6530141.438718822;6032430.512712673;55.0;60.0;2
308;25129;18.511646538461537;54.42064538973897;6533219.799721992;6032430.512712673;60.0;65.0;2
309;25131;18.520877307692306;54.42064538973897;6533815.611529057;6032430.512712673;65.0;70.0;2
310;25139;18.494723461538463;54.42064538973897;6532127.4780757055;6032430.512712673;55.0;60.0;2
311;25142;18.58395423076923;54.42064538973897;6537886.9922106685;6032430.512712673;60.0;65.0;2
312;25147;18.525492692307694;54.42064538973897;6534113.517432589;6032430.512712673;60.0;65.0;2
313;25148;18.585492692307692;54.42064538973897;6537986.294178513;6032430.512712673;65.0;70.0;2
314;25156;18.497800384615385;54.42064538973897;6532326.082011394;6032430.512712673;55.0;60.0;2
315;25165;18.52395423076923;54.42064538973897;6534014.215464746;6032430.512712673;60.0;65.0;2
316;25174;18.600877307692308;54.42064538973897;6538979.313856956;6032430.512712673;65.0;70.0;2
317;25175;18.54087730769231;54.42064538973897;6535106.537111032;6032430.512712673;65.0;70.0;2
318;25186;18.496261923076922;54.42064538973897;6532226.78004355;6032430.512712673;55.0;60.0;2
319;25189;18.513185;54.42064538973897;6533319.101689836;6032430.512712673;60.0;65.0;2
320;25192;18.52241576923077;54.42064538973897;6533914.913496901;6032430.512712673;60.0;65.0;2
321;25197;18.565492692307693;54.42064538973897;6536695.368596539;6032430.512712673;65.0;70.0;2
322;25208;18.508569615384616;54.42064538973897;6533021.195786303;6032430.512712673;60.0;65.0;2
323;25224;18.56087730769231;54.42064538973897;6536397.462693006;6032430.512712673;60.0;65.0;2
324;25232;18.50549269230769;54.42064538973897;6532822.591850615;6032430.512712673;55.0;60.0;2
325;25244;18.527031153846153;54.42064538973897;6534212.819400433;6032430.512712673;55.0;60.0;2
326;25250;18.587031153846155;54.42064538973897;6538085.596146357;6032430.512712673;60.0;65.0;2
327;25257;18.534723461538462;54.42064538973897;6534709.329239654;6032430.512712673;60.0;65.0;2
328;25265;18.542415769230768;54.42064538973897;6535205.839078875;6032430.512712673;60.0;65.0;2
329;25276;18.58241576923077;54.42064538973897;6537787.690242825;6032430.512712673;60.0;65.0;2
330;25279;18.537800384615384;54.42064538973897;6534907.933175343;6032430.512712673;60.0;65.0;2
331;25285;18.53626192307692;54.42064538973897;6534808.631207499;6032430.512712673;60.0;65.0;2
332;25297;18.528569615384615;54.42064538973897;6534312.121368278;6032430.512712673;55.0;60.0;2
333;25298;18.530108076923078;54.42064538973897;6534411.423336122;6032430.512712673;55.0;60.0;2
334;25300;18.533185;54.42064538973897;6534610.02727181;6032430.512712673;55.0;60.0;2
335;25302;18.56395423076923;54.42064538973897;6536596.0666286945;6032430.512712673;55.0;60.0;2
336;25303;18.570108076923077;54.42064538973897;6536993.274500071;6032430.512712673;55.0;60.0;2
337;25308;18.531646538461537;54.42064538973897;6534510.725303967;6032430.512712673;55.0;60.0;2
338;25311;18.487031153846154;54.419745299729975;6531630.968236485;6032330.369089231;80.0;200.0;2
339;25318;18.605492692307692;54.42064538973897;6539277.219760488;6032430.512712673;55.0;60.0;2
340;25324;18.588569615384614;54.42064538973897;6538184.898114202;6032430.512712673;55.0;60.0;2
341;25327;18.54395423076923;54.42064538973897;6535305.14104672;6032430.512712673;55.0;60.0;2
342;25338;18.488569615384616;54.419745299729975;6531730.270204329;6032330.369089231;65.0;70.0;2
343;25345;18.470108076923076;54.419745299729975;6530538.646590198;6032330.369089231;60.0;65.0;2
344;25351;18.467031153846154;54.419745299729975;6530340.04265451;6032330.369089231;60.0;65.0;2
345;25367;18.45164653846154;54.419745299729975;6529347.022976068;6032330.369089231;60.0;65.0;2
346;25368;18.54087730769231;54.419745299729975;6535106.537111032;6032330.369089231;70.0;75.0;2
347;25402;18.56087730769231;54.419745299729975;6536397.462693006;6032330.369089231;70.0;75.0;2
348;25416;18.483954230769232;54.419745299729975;6531432.364300796;6032330.369089231;55.0;60.0;2
349;25418;18.477800384615385;54.419745299729975;6531035.156429419;6032330.369089231;55.0;60.0;2
350;25420;18.494723461538463;54.419745299729975;6532127.4780757055;6032330.369089231;60.0;65.0;2
351;25422;18.58395423076923;54.419745299729975;6537886.9922106685;6032330.369089231;70.0;75.0;2
352;25430;18.490108076923075;54.419745299729975;6531829.572172172;6032330.369089231;65.0;70.0;2
353;25431;18.468569615384617;54.419745299729975;6530439.344622354;6032330.369089231;55.0;60.0;2
354;25435;18.565492692307693;54.419745299729975;6536695.368596539;6032330.369089231;70.0;75.0;2
355;25441;18.48549269230769;54.419745299729975;6531531.66626864;6032330.369089231;55.0;60.0;2
356;25442;18.480877307692307;54.419745299729975;6531233.760365107;6032330.369089231;55.0;60.0;2
357;25446;18.493185;54.419745299729975;6532028.176107861;6032330.369089231;60.0;65.0;2
358;25450;18.599338846153845;54.419745299729975;6538880.011889111;6032330.369089231;65.0;70.0;2
359;25455;18.542415769230768;54.419745299729975;6535205.839078875;6032330.369089231;60.0;65.0;2
360;25459;18.607031153846155;54.419745299729975;6539376.521728332;6032330.369089231;60.0;65.0;2
361;25463;18.56395423076923;54.419745299729975;6536596.0666286945;6032330.369089231;55.0;60.0;2
362;25465;18.537800384615384;54.419745299729975;6534907.933175343;6032330.369089231;60.0;65.0;2
363;25467;18.520877307692306;54.419745299729975;6533815.611529057;6032330.369089231;60.0;65.0;2
364;25468;18.585492692307692;54.419745299729975;6537986.294178513;6032330.369089231;60.0;65.0;2
365;25477;18.580877307692308;54.419745299729975;6537688.388274981;6032330.369089231;60.0;65.0;2
366;25478;18.58241576923077;54.419745299729975;6537787.690242825;6032330.369089231;60.0;65.0;2
367;25481;18.497800384615385;54.419745299729975;6532326.082011394;6032330.369089231;55.0;60.0;2
368;25498;18.533185;54.419745299729975;6534610.02727181;6032330.369089231;55.0;60.0;2
369;25502;18.491646538461538;54.419745299729975;6531928.874140017;6032330.369089231;60.0;65.0;2
370;25507;18.507031153846153;54.419745299729975;6532921.893818459;6032330.369089231;55.0;60.0;2
371;25508;18.539338846153846;54.419745299729975;6535007.235143187;6032330.369089231;60.0;65.0;2
372;25510;18.527031153846153;54.419745299729975;6534212.819400433;6032330.369089231;55.0;60.0;2
373;25514;18.519338846153847;54.419745299729975;6533716.309561213;6032330.369089231;60.0;65.0;2
374;25524;18.567031153846155;54.419745299729975;6536794.670564383;6032330.369089231;55.0;60.0;2
375;25532;18.517800384615384;54.419745299729975;6533617.007593368;6032330.369089231;60.0;65.0;2
376;25546;18.508569615384616;54.419745299729975;6533021.195786303;6032330.369089231;55.0;60.0;2
377;25549;18.51626192307692;54.419745299729975;6533517.705625524;6032330.369089231;60.0;65.0;2
378;25552;18.513185;54.419745299729975;6533319.101689836;6032330.369089231;60.0;65.0;2
379;25553;18.496261923076922;54.419745299729975;6532226.78004355;6032330.369089231;55.0;60.0;2
380;25554;18.511646538461537;54.419745299729975;6533219.799721992;6032330.369089231;55.0;60.0;2
381;25558;18.54395423076923;54.419745299729975;6535305.14104672;6032330.369089231;55.0;60.0;2
382;25582;18.51010807692308;54.419745299729975;6533120.497754147;6032330.369089231;55.0;60.0;2
383;25593;18.514723461538463;54.419745299729975;6533418.40365768;6032330.369089231;60.0;65.0;2
384;25598;18.534723461538462;54.419745299729975;6534709.329239654;6032330.369089231;55.0;60.0;2
385;25612;18.53626192307692;54.419745299729975;6534808.631207499;6032330.369089231;55.0;60.0;2
386;25617;18.487031153846154;54.41884520972097;6531630.968236485;6032230.225465788;80.0;200.0;2
387;25633;18.477800384615385;54.41884520972097;6531035.156429419;6032230.225465788;65.0;70.0;2
388;25645;18.488569615384616;54.41884520972097;6531730.270204329;6032230.225465788;65.0;70.0;2
389;25655;18.490108076923075;54.41884520972097;6531829.572172172;6032230.225465788;65.0;70.0;2
390;25661;18.479338846153848;54.41884520972097;6531134.458397264;6032230.225465788;65.0;70.0;2
391;25666;18.47472346153846;54.41884520972097;6530836.552493731;6032230.225465788;60.0;65.0;2
392;25670;18.480877307692307;54.41884520972097;6531233.760365107;6032230.225465788;60.0;65.0;2
393;25671;18.565492692307693;54.41884520972097;6536695.368596539;6032230.225465788;75.0;80.0;2
394;25675;18.491646538461538;54.41884520972097;6531928.874140017;6032230.225465788;60.0;65.0;2
395;25686;18.493185;54.41884520972097;6532028.176107861;6032230.225465788;60.0;65.0;2
396;25704;18.483954230769232;54.41884520972097;6531432.364300796;6032230.225465788;60.0;65.0;2
397;25715;18.580877307692308;54.41884520972097;6537688.388274981;6032230.225465788;65.0;70.0;2
398;25718;18.585492692307692;54.41884520972097;6537986.294178513;6032230.225465788;70.0;75.0;2
399;25724;18.476261923076922;54.41884520972097;6530935.854461575;6032230.225465788;55.0;60.0;2
400;25726;18.48241576923077;54.41884520972097;6531333.062332951;6032230.225465788;55.0;60.0;2
401;25736;18.494723461538463;54.41884520972097;6532127.4780757055;6032230.225465788;60.0;65.0;2
402;25738;18.48549269230769;54.41884520972097;6531531.66626864;6032230.225465788;60.0;65.0;2
403;25743;18.542415769230768;54.41884520972097;6535205.839078875;6032230.225465788;65.0;70.0;2
404;25773;18.539338846153846;54.41884520972097;6535007.235143187;6032230.225465788;60.0;65.0;2
405;25779;18.470108076923076;54.41884520972097;6530538.646590198;6032230.225465788;55.0;60.0;2
406;25782;18.54087730769231;54.41884520972097;6535106.537111032;6032230.225465788;60.0;65.0;2
407;25812;18.579338846153846;54.41884520972097;6537589.086307136;6032230.225465788;60.0;65.0;2
408;25818;18.496261923076922;54.41884520972097;6532226.78004355;6032230.225465788;55.0;60.0;2
409;25819;18.57164653846154;54.41884520972097;6537092.576467915;6032230.225465788;60.0;65.0;2
410;25822;18.497800384615385;54.41884520972097;6532326.082011394;6032230.225465788;55.0;60.0;2
411;25831;18.51626192307692;54.41884520972097;6533517.705625524;6032230.225465788;55.0;60.0;2
412;25845;18.537800384615384;54.41884520972097;6534907.933175343;6032230.225465788;55.0;60.0;2
413;25846;18.567031153846155;54.41884520972097;6536794.670564383;6032230.225465788;55.0;60.0;2
414;25853;18.577800384615383;54.41884520972097;6537489.784339292;6032230.225465788;60.0;65.0;2
415;25855;18.51010807692308;54.41884520972097;6533120.497754147;6032230.225465788;55.0;60.0;2
416;25867;18.517800384615384;54.41884520972097;6533617.007593368;6032230.225465788;55.0;60.0;2
417;25881;18.597800384615386;54.41884520972097;6538780.709921267;6032230.225465788;60.0;65.0;2
418;25898;18.56395423076923;54.41884520972097;6536596.0666286945;6032230.225465788;55.0;60.0;2
419;25906;18.593185;54.41884520972097;6538482.804017734;6032230.225465788;55.0;60.0;2
420;25911;18.587031153846155;54.41884520972097;6538085.596146357;6032230.225465788;55.0;60.0;2
421;25913;18.487031153846154;54.41794511971197;6531630.968236485;6032130.081842345;80.0;200.0;2
422;25918;18.54395423076923;54.41884520972097;6535305.14104672;6032230.225465788;55.0;60.0;2
423;25922;18.58395423076923;54.41884520972097;6537886.9922106685;6032230.225465788;55.0;60.0;2
424;25937;18.596261923076923;54.41884520972097;6538681.4079534225;6032230.225465788;55.0;60.0;2
425;25945;18.599338846153845;54.41884520972097;6538880.011889111;6032230.225465788;55.0;60.0;2
426;25965;18.490108076923075;54.41794511971197;6531829.572172172;6032130.081842345;65.0;70.0;2
427;25966;18.488569615384616;54.41794511971197;6531730.270204329;6032130.081842345;65.0;70.0;2
428;25971;18.450108076923076;54.41794511971197;6529247.7210082235;6032130.081842345;60.0;65.0;2
429;25972;18.565492692307693;54.41794511971197;6536695.368596539;6032130.081842345;70.0;75.0;2
430;25985;18.483954230769232;54.41794511971197;6531432.364300796;6032130.081842345;60.0;65.0;2
431;25988;18.494723461538463;54.41794511971197;6532127.4780757055;6032130.081842345;60.0;65.0;2
432;25992;18.48549269230769;54.41794511971197;6531531.66626864;6032130.081842345;60.0;65.0;2
433;26000;18.491646538461538;54.41794511971197;6531928.874140017;6032130.081842345;60.0;65.0;2
434;26003;18.493185;54.41794511971197;6532028.176107861;6032130.081842345;60.0;65.0;2
435;26045;18.496261923076922;54.41794511971197;6532226.78004355;6032130.081842345;55.0;60.0;2
436;26068;18.542415769230768;54.41794511971197;6535205.839078875;6032130.081842345;65.0;70.0;2
437;26072;18.577800384615383;54.41794511971197;6537489.784339292;6032130.081842345;65.0;70.0;2
438;26087;18.585492692307692;54.41794511971197;6537986.294178513;6032130.081842345;65.0;70.0;2
439;26089;18.54087730769231;54.41794511971197;6535106.537111032;6032130.081842345;65.0;70.0;2
440;26098;18.57164653846154;54.41794511971197;6537092.576467915;6032130.081842345;60.0;65.0;2
441;26111;18.596261923076923;54.41794511971197;6538681.4079534225;6032130.081842345;60.0;65.0;2
442;26128;18.590108076923077;54.41794511971197;6538284.200082046;6032130.081842345;60.0;65.0;2
443;26152;18.59472346153846;54.41794511971197;6538582.105985578;6032130.081842345;65.0;70.0;2
444;26160;18.559338846153846;54.41794511971197;6536298.160725161;6032130.081842345;60.0;65.0;2
445;26163;18.593185;54.41794511971197;6538482.804017734;6032130.081842345;55.0;60.0;2
446;26190;18.576261923076924;54.41794511971197;6537390.482371448;6032130.081842345;55.0;60.0;2
447;26199;18.59164653846154;54.41794511971197;6538383.50204989;6032130.081842345;55.0;60.0;2
448;26201;18.58395423076923;54.41794511971197;6537886.9922106685;6032130.081842345;55.0;60.0;2
449;26203;18.579338846153846;54.41794511971197;6537589.086307136;6032130.081842345;55.0;60.0;2
450;26204;18.497800384615385;54.41794511971197;6532326.082011394;6032130.081842345;55.0;60.0;2
451;26205;18.539338846153846;54.41794511971197;6535007.235143187;6032130.081842345;55.0;60.0;2
452;26207;18.56395423076923;54.41794511971197;6536596.0666286945;6032130.081842345;55.0;60.0;2
453;26212;18.587031153846155;54.41794511971197;6538085.596146357;6032130.081842345;55.0;60.0;2
454;26218;18.453185;54.41704502970297;6529446.324943912;6032029.938218902;60.0;65.0;2
455;26219;18.487031153846154;54.41704502970297;6531630.968236485;6032029.938218902;80.0;200.0;2
456;26228;18.45472346153846;54.41704502970297;6529545.626911757;6032029.938218902;60.0;65.0;2
457;26255;18.45164653846154;54.41704502970297;6529347.022976068;6032029.938218902;55.0;60.0;2
458;26271;18.542415769230768;54.41704502970297;6535205.839078875;6032029.938218902;70.0;75.0;2
459;26288;18.488569615384616;54.41704502970297;6531730.270204329;6032029.938218902;65.0;70.0;2
460;26292;18.565492692307693;54.41704502970297;6536695.368596539;6032029.938218902;70.0;75.0;2
461;26303;18.57472346153846;54.41704502970297;6537291.180403604;6032029.938218902;65.0;70.0;2
462;26307;18.46549269230769;54.41704502970297;6530240.740686665;6032029.938218902;55.0;60.0;2
463;26319;18.48549269230769;54.41704502970297;6531531.66626864;6032029.938218902;60.0;65.0;2
464;26329;18.494723461538463;54.41704502970297;6532127.4780757055;6032029.938218902;60.0;65.0;2
465;26332;18.490108076923075;54.41704502970297;6531829.572172172;6032029.938218902;65.0;70.0;2
466;26341;18.467031153846154;54.41704502970297;6530340.04265451;6032029.938218902;55.0;60.0;2
467;26343;18.459338846153845;54.41704502970297;6529843.532815289;6032029.938218902;55.0;60.0;2
468;26346;18.483954230769232;54.41704502970297;6531432.364300796;6032029.938218902;60.0;65.0;2
469;26355;18.559338846153846;54.41704502970297;6536298.160725161;6032029.938218902;65.0;70.0;2
470;26375;18.54087730769231;54.41704502970297;6535106.537111032;6032029.938218902;60.0;65.0;2
471;26378;18.491646538461538;54.41704502970297;6531928.874140017;6032029.938218902;60.0;65.0;2
472;26381;18.493185;54.41704502970297;6532028.176107861;6032029.938218902;60.0;65.0;2
473;26391;18.576261923076924;54.41704502970297;6537390.482371448;6032029.938218902;60.0;65.0;2
474;26394;18.59164653846154;54.41704502970297;6538383.50204989;6032029.938218902;65.0;70.0;2
475;26395;18.468569615384617;54.41704502970297;6530439.344622354;6032029.938218902;55.0;60.0;2
476;26409;18.479338846153848;54.41704502970297;6531134.458397264;6032029.938218902;55.0;60.0;2
477;26434;18.477800384615385;54.41704502970297;6531035.156429419;6032029.938218902;55.0;60.0;2
